type,area,bedroom,bathroom,garage,latitude,longitude,bathroom_per_bedroom,price
Apartamento,64.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,220000.0
Casa,360.0,4.0,1.0,4.0,-21.808695999999998,-46.576769,0.25,1650000.0
Casa,70.0,2.0,1.0,1.0,-23.01291,-49.880990999999995,0.5,260000.0
Apartamento,62.0,2.0,1.0,2.0,-21.808695999999998,-46.576769,0.5,360000.0
Casa,480.0,4.0,7.0,4.0,-21.808695999999998,-46.576769,1.75,1450000.0
Apartamento,71.0,3.0,2.0,1.0,-21.80207,-46.542668,0.6666666666666666,320000.0
Apartamento,200.0,4.0,4.0,2.0,-21.808695999999998,-46.576769,1.0,850000.0
Apartamento,100.0,3.0,1.0,1.0,-23.519116,-46.406946999999995,0.3333333333333333,400000.0
Apartamento,90.0,3.0,2.0,2.0,-22.118814999999998,-46.683995,0.6666666666666666,590000.0
Casa,119.0,2.0,3.0,,-21.808695999999998,-46.576769,1.5,400000.0
Apartamento,96.0,2.0,2.0,2.0,-23.519116,-46.406946999999995,1.0,300000.0
Casa,774.0,5.0,4.0,13.0,-21.771905,-46.639016,0.8,3000000.0
Apartamento,92.0,3.0,2.0,,-21.808695999999998,-46.576769,0.6666666666666666,380000.0
Apartamento,192.0,4.0,4.0,3.0,-21.808695999999998,-46.576769,1.0,1200000.0
Casa,67.0,2.0,1.0,1.0,-23.01291,-49.880990999999995,0.5,265000.0
Apartamento,59.0,2.0,1.0,1.0,-22.955348,-43.285011,0.5,204685.0
Apartamento,52.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,380000.0
Casa,280.0,3.0,2.0,2.0,-22.118814999999998,-46.683995,0.6666666666666666,500000.0
Casa,160.0,3.0,2.0,2.0,-23.01291,-49.880990999999995,0.6666666666666666,380000.0
Apartamento,63.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,220000.0
Casa,76.0,2.0,1.0,2.0,-22.131971,-46.312564,0.5,230000.0
Apartamento,118.0,3.0,4.0,2.0,-22.118814999999998,-46.683995,1.3333333333333333,750000.0
Apartamento,59.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,210000.0
Casa,120.0,3.0,1.0,2.0,-22.118814999999998,-46.683995,0.3333333333333333,420000.0
Apartamento,97.0,2.0,2.0,2.0,-21.808695999999998,-46.576769,1.0,750000.0
Apartamento,70.0,2.0,2.0,,-21.808695999999998,-46.576769,1.0,260000.0
Casa,120.0,2.0,1.0,2.0,-21.808695999999998,-46.576769,0.5,550000.0
Apartamento,50.0,2.0,1.0,1.0,-21.787361999999998,-46.587752,0.5,230000.0
Casa,330.0,3.0,5.0,3.0,-22.885289,-43.328431,1.6666666666666667,900000.0
Apartamento,86.0,2.0,1.0,2.0,-21.777785,-46.619565,0.5,400000.0
Casa,143.0,3.0,2.0,2.0,-21.808695999999998,-46.576769,0.6666666666666666,350000.0
Casa,55.0,1.0,1.0,1.0,-22.995627,-43.257154,1.0,228000.0
Apartamento,115.0,3.0,3.0,2.0,-21.808695999999998,-46.576769,1.0,730000.0
Casa,452.0,4.0,5.0,4.0,-21.808695999999998,-46.576769,1.25,2800000.0
Apartamento,124.0,3.0,1.0,1.0,-21.808695999999998,-46.576769,0.3333333333333333,590000.0
Apartamento,86.0,2.0,1.0,2.0,-21.808695999999998,-46.576769,0.5,380000.0
Apartamento,134.0,3.0,2.0,1.0,-23.519116,-46.406946999999995,0.6666666666666666,375000.0
Casa,330.0,3.0,4.0,2.0,-21.808695999999998,-46.576769,1.3333333333333333,1500000.0
Apartamento,120.0,3.0,1.0,2.0,-23.014179000000002,-45.574445000000004,0.3333333333333333,420000.0
Apartamento,73.0,2.0,3.0,1.0,-21.788288,-46.551419,1.5,320000.0
Apartamento,78.0,1.0,2.0,1.0,-23.519116,-46.406946999999995,2.0,250000.0
Apartamento,75.0,2.0,2.0,,-21.808695999999998,-46.576769,1.0,419000.0
Casa,47.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,153000.0
Apartamento,42.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,180000.0
Apartamento,115.0,2.0,2.0,1.0,-21.808695999999998,-46.576769,1.0,250000.0
Casa,220.0,2.0,1.0,1.0,-22.885289,-43.328431,0.5,1350000.0
Casa,130.0,2.0,1.0,1.0,-23.01291,-49.880990999999995,0.5,310000.0
Apartamento,97.0,3.0,2.0,1.0,-21.795123,-46.561417999999996,0.6666666666666666,650000.0
Apartamento,30.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,380000.0
Apartamento,49.0,3.0,2.0,,-21.796853,-46.561546,0.6666666666666666,215000.0
Apartamento,75.0,2.0,2.0,,-21.808695999999998,-46.576769,1.0,650000.0
Apartamento,88.0,2.0,2.0,1.0,-21.808695999999998,-46.576769,1.0,377121.0
Apartamento,70.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,165000.0
Casa,230.0,3.0,1.0,3.0,-28.453917999999998,-48.945153000000005,0.3333333333333333,600000.0
Apartamento,136.0,4.0,1.0,2.0,-22.118814999999998,-46.683995,0.25,600000.0
Apartamento,173.0,3.0,1.0,2.0,-21.808695999999998,-46.576769,0.3333333333333333,330000.0
Casa,119.0,3.0,2.0,1.0,-21.808695999999998,-46.576769,0.6666666666666666,230000.0
Apartamento,98.0,2.0,1.0,2.0,-19.664278,-43.862644,0.5,260000.0
Apartamento,113.0,3.0,3.0,4.0,-21.808695999999998,-46.576769,1.0,660000.0
Apartamento,70.0,1.0,1.0,1.0,-19.664278,-43.862644,1.0,300000.0
Apartamento,60.0,2.0,1.0,1.0,-22.995627,-43.257154,0.5,265000.0
Apartamento,250.0,3.0,1.0,3.0,-21.808695999999998,-46.576769,0.3333333333333333,2500000.0
Casa,105.0,3.0,2.0,2.0,-23.014179000000002,-45.574445000000004,0.6666666666666666,480000.0
Casa,101.0,2.0,1.0,2.0,-23.519116,-46.406946999999995,0.5,380000.0
Apartamento,35.0,1.0,1.0,1.0,-21.808695999999998,-46.576769,1.0,120000.0
Casa,140.0,3.0,4.0,3.0,-22.118814999999998,-46.683995,1.3333333333333333,700000.0
Apartamento,112.0,3.0,1.0,1.0,-21.786054999999998,-46.568707,0.3333333333333333,300000.0
Casa,250.0,3.0,2.0,3.0,-21.808695999999998,-46.576769,0.6666666666666666,180000.0
Apartamento,46.0,2.0,1.0,1.0,-21.788288,-46.551419,0.5,180000.0
Casa,50.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,210000.0
Casa,285.0,4.0,5.0,2.0,-21.791,-46.588941,1.25,860000.0
Casa,405.0,4.0,3.0,3.0,-21.791,-46.588941,0.75,1350000.0
Apartamento,55.0,2.0,1.0,1.0,-21.787361999999998,-46.587752,0.5,230000.0
Apartamento,95.0,3.0,2.0,2.0,-22.118814999999998,-46.683995,0.6666666666666666,390000.0
Apartamento,115.0,3.0,3.0,3.0,-21.808695999999998,-46.576769,1.0,600000.0
Apartamento,54.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,170000.0
Casa,85.0,2.0,2.0,2.0,-19.86055,-43.882504,1.0,375000.0
Casa,72.0,2.0,1.0,1.0,-23.471970000000002,-50.24535,0.5,275000.0
Apartamento,45.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,155000.0
Apartamento,65.0,3.0,2.0,1.0,-19.664278,-43.862644,0.6666666666666666,240000.0
Apartamento,96.0,3.0,1.0,2.0,-23.519116,-46.406946999999995,0.3333333333333333,650000.0
Apartamento,55.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,230000.0
Casa,202.0,3.0,1.0,2.0,-21.808695999999998,-46.576769,0.3333333333333333,230000.0
Apartamento,73.0,3.0,1.0,,-21.808695999999998,-46.576769,0.3333333333333333,270000.0
Apartamento,96.0,2.0,3.0,2.0,-21.795123,-46.561417999999996,1.5,670000.0
Casa,250.0,3.0,3.0,2.0,-21.808695999999998,-46.576769,1.0,739000.0
Apartamento,68.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,168000.0
Apartamento,58.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,300000.0
Apartamento,90.0,2.0,2.0,1.0,-21.787361999999998,-46.587752,1.0,274000.0
Casa,567.0,3.0,2.0,4.0,-21.808695999999998,-46.576769,0.6666666666666666,990000.0
Apartamento,110.0,3.0,3.0,1.0,-21.808695999999998,-46.576769,1.0,500000.0
Casa,500.0,2.0,2.0,2.0,-22.885289,-43.328431,1.0,1100000.0
Apartamento,56.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,380000.0
Apartamento,75.0,2.0,1.0,1.0,-21.787361999999998,-46.587752,0.5,400000.0
Casa,236.0,3.0,1.0,6.0,-21.788288,-46.551419,0.3333333333333333,850000.0
Apartamento,86.0,3.0,1.0,1.0,-22.118814999999998,-46.683995,0.3333333333333333,280000.0
Apartamento,60.0,1.0,1.0,1.0,-21.808695999999998,-46.576769,1.0,265000.0
Apartamento,52.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,215000.0
Apartamento,129.0,4.0,3.0,2.0,-21.808695999999998,-46.576769,0.75,2000.0
Apartamento,79.0,2.0,2.0,2.0,-28.453917999999998,-48.945153000000005,1.0,270000.0
Casa,156.0,3.0,2.0,4.0,-22.118814999999998,-46.683995,0.6666666666666666,420000.0
Apartamento,65.0,2.0,1.0,2.0,-21.808695999999998,-46.576769,0.5,330000.0
Apartamento,81.0,2.0,1.0,1.0,-22.995627,-43.257154,0.5,260000.0
Casa,240.0,3.0,3.0,4.0,-21.808695999999998,-46.576769,1.0,600000.0
Apartamento,70.0,2.0,1.0,1.0,-31.751756,-52.377656,0.5,340000.0
Apartamento,120.0,3.0,4.0,2.0,-21.808695999999998,-46.576769,1.3333333333333333,950000.0
Apartamento,72.0,2.0,2.0,2.0,-22.885289,-43.328431,1.0,310000.0
Apartamento,92.0,3.0,2.0,1.0,-21.795123,-46.561417999999996,0.6666666666666666,450000.0
Casa,197.0,3.0,3.0,3.0,-23.014179000000002,-45.574445000000004,1.0,720000.0
Casa,330.0,3.0,3.0,,-21.775901,-46.61222,1.0,1600000.0
Apartamento,63.0,2.0,2.0,1.0,-23.014179000000002,-45.574445000000004,1.0,260000.0
Apartamento,65.0,2.0,2.0,1.0,-21.787361999999998,-46.587752,1.0,260000.0
Casa,80.0,3.0,1.0,1.0,-22.118814999999998,-46.683995,0.3333333333333333,240000.0
Apartamento,86.0,3.0,1.0,2.0,-22.118814999999998,-46.683995,0.3333333333333333,270000.0
Casa,183.0,3.0,3.0,3.0,-21.808695999999998,-46.576769,1.0,750000.0
Casa,101.0,3.0,2.0,1.0,-22.925189000000003,-47.110363,0.6666666666666666,240000.0
Apartamento,58.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,199000.0
Apartamento,49.0,2.0,1.0,1.0,-19.664278,-43.862644,0.5,200000.0
Apartamento,73.0,3.0,1.0,1.0,-21.788288,-46.551419,0.3333333333333333,250000.0
Apartamento,93.0,3.0,1.0,2.0,-22.118814999999998,-46.683995,0.3333333333333333,455000.0
Casa,52.0,2.0,1.0,2.0,-21.808695999999998,-46.576769,0.5,250000.0
Apartamento,75.0,3.0,1.0,1.0,-21.808695999999998,-46.576769,0.3333333333333333,290000.0
Casa,150.0,3.0,1.0,3.0,-23.675205,-46.432621000000005,0.3333333333333333,280000.0
Apartamento,79.0,3.0,1.0,1.0,-21.808695999999998,-46.576769,0.3333333333333333,350000.0
Apartamento,218.0,4.0,4.0,2.0,-21.808695999999998,-46.576769,1.0,1500000.0
Casa,275.0,3.0,2.0,2.0,-21.808695999999998,-46.576769,0.6666666666666666,1500000.0
Apartamento,53.0,2.0,1.0,1.0,-22.118814999999998,-46.683995,0.5,215000.0
Casa,220.0,3.0,3.0,2.0,-21.777785,-46.619565,1.0,750000.0
Casa,210.0,3.0,1.0,2.0,-21.808695999999998,-46.576769,0.3333333333333333,900000.0
Casa,350.0,5.0,5.0,6.0,-22.885289,-43.328431,1.0,1600000.0
Apartamento,35.0,1.0,1.0,1.0,-21.808695999999998,-46.576769,1.0,120000.0
Apartamento,81.0,2.0,2.0,2.0,-21.787361999999998,-46.587752,1.0,320000.0
Apartamento,78.0,2.0,1.0,,-21.808695999999998,-46.576769,0.5,450000.0
Apartamento,115.0,3.0,4.0,2.0,-21.808695999999998,-46.576769,1.3333333333333333,890000.0
Apartamento,170.0,4.0,2.0,1.0,-21.808695999999998,-46.576769,0.5,419999.0
Apartamento,70.0,2.0,1.0,1.0,-21.788288,-46.551419,0.5,260000.0
Apartamento,49.0,2.0,1.0,1.0,-22.118814999999998,-46.683995,0.5,208000.0
Apartamento,82.0,2.0,1.0,1.0,-28.453917999999998,-48.945153000000005,0.5,204000.0
Apartamento,89.0,2.0,1.0,1.0,-22.118814999999998,-46.683995,0.5,185000.0
Apartamento,84.0,2.0,2.0,1.0,-22.885289,-43.328431,1.0,350000.0
Casa,327.0,4.0,3.0,3.0,-21.808695999999998,-46.576769,0.75,1400000.0
Apartamento,61.0,2.0,2.0,1.0,-21.808695999999998,-46.576769,1.0,330000.0
Apartamento,142.0,2.0,1.0,1.0,-19.664278,-43.862644,0.5,350000.0
Apartamento,57.0,2.0,2.0,1.0,-21.808695999999998,-46.576769,1.0,273000.0
Apartamento,70.0,2.0,1.0,2.0,-21.808695999999998,-46.576769,0.5,270000.0
Apartamento,144.0,3.0,4.0,2.0,-21.808695999999998,-46.576769,1.3333333333333333,1200000.0
Casa,70.0,2.0,1.0,2.0,-23.01291,-49.880990999999995,0.5,220000.0
Apartamento,136.0,4.0,1.0,,-22.118814999999998,-46.683995,0.25,600000.0
Apartamento,146.0,3.0,2.0,,-21.808695999999998,-46.576769,0.6666666666666666,380000.0
Apartamento,64.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,270000.0
Casa,409.0,3.0,3.0,3.0,-21.808695999999998,-46.576769,1.0,2000000.0
Apartamento,87.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,230000.0
Apartamento,49.0,1.0,1.0,1.0,-21.808695999999998,-46.576769,1.0,280000.0
Casa,333.0,2.0,2.0,2.0,-21.808695999999998,-46.576769,1.0,450000.0
Casa,244.0,4.0,5.0,,-21.808695999999998,-46.576769,1.25,820000.0
Casa,180.0,4.0,2.0,1.0,-22.118814999999998,-46.683995,0.5,240000.0
Casa,92.0,2.0,2.0,1.0,-21.808695999999998,-46.576769,1.0,330000.0
Casa,215.0,4.0,2.0,2.0,-21.808695999999998,-46.576769,0.5,750000.0
Apartamento,120.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,260000.0
Apartamento,213.0,3.0,3.0,3.0,-21.808695999999998,-46.576769,1.0,900000.0
Apartamento,70.0,2.0,1.0,1.0,-22.118814999999998,-46.683995,0.5,220000.0
Apartamento,90.0,2.0,1.0,4.0,-21.787361999999998,-46.587752,0.5,385000.0
Apartamento,200.0,3.0,4.0,3.0,-21.808695999999998,-46.576769,1.3333333333333333,1004530.0
Apartamento,72.0,2.0,1.0,2.0,-21.808695999999998,-46.576769,0.5,300000.0
Casa,729.0,4.0,2.0,4.0,-21.808695999999998,-46.576769,0.5,2300000.0
Casa,90.0,2.0,1.0,2.0,-21.808695999999998,-46.576769,0.5,400000.0
Apartamento,137.0,3.0,2.0,1.0,-21.808695999999998,-46.576769,0.6666666666666666,550000.0
Casa,70.0,2.0,1.0,2.0,-22.131971,-46.312564,0.5,205000.0
Apartamento,70.0,2.0,2.0,1.0,-21.808695999999998,-46.576769,1.0,250000.0
Apartamento,114.0,3.0,2.0,2.0,-23.519116,-46.406946999999995,0.6666666666666666,450000.0
Apartamento,42.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,180000.0
Apartamento,50.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,220000.0
Apartamento,94.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,230000.0
Apartamento,90.0,2.0,2.0,2.0,-22.118814999999998,-46.683995,1.0,420000.0
Apartamento,65.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,260000.0
Apartamento,72.0,2.0,1.0,2.0,-22.925189000000003,-47.110363,0.5,260000.0
Apartamento,90.0,2.0,1.0,2.0,-21.808695999999998,-46.576769,0.5,430000.0
Apartamento,40.0,1.0,1.0,1.0,-21.787361999999998,-46.587752,1.0,200000.0
Apartamento,130.0,4.0,2.0,1.0,-21.808695999999998,-46.576769,0.5,850000.0
Casa,125.0,2.0,1.0,1.0,-23.014179000000002,-45.574445000000004,0.5,330000.0
Apartamento,80.0,2.0,1.0,1.0,-23.519116,-46.406946999999995,0.5,230000.0
Casa,141.0,3.0,3.0,3.0,-21.808695999999998,-46.576769,1.0,680000.0
Casa,100.0,2.0,2.0,1.0,-22.118814999999998,-46.683995,1.0,295000.0
Apartamento,90.0,2.0,2.0,1.0,-31.751756,-52.377656,1.0,346360.0
Casa,164.0,3.0,1.0,2.0,-21.808695999999998,-46.576769,0.3333333333333333,599000.0
Casa,97.0,3.0,2.0,2.0,-21.808695999999998,-46.576769,0.6666666666666666,300000.0
Casa,350.0,3.0,4.0,6.0,-21.808695999999998,-46.576769,1.3333333333333333,1950000.0
Apartamento,104.0,2.0,1.0,,-21.808695999999998,-46.576769,0.5,450000.0
Apartamento,67.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,275000.0
Casa,140.0,3.0,2.0,2.0,-21.808695999999998,-46.576769,0.6666666666666666,530000.0
Casa,223.0,3.0,3.0,2.0,-22.995627,-43.257154,1.0,780000.0
Casa,300.0,3.0,5.0,4.0,-21.808695999999998,-46.576769,1.6666666666666667,1100000.0
Apartamento,50.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,260000.0
Apartamento,57.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,220000.0
Casa,120.0,2.0,1.0,3.0,-22.118814999999998,-46.683995,0.5,620000.0
Casa,109.0,3.0,1.0,2.0,-19.86055,-43.882504,0.3333333333333333,425000.0
Apartamento,60.0,2.0,1.0,2.0,-21.808695999999998,-46.576769,0.5,300000.0
Casa,177.0,3.0,1.0,2.0,-21.808695999999998,-46.576769,0.3333333333333333,530000.0
Apartamento,75.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,280000.0
Casa,96.0,2.0,1.0,,-22.118814999999998,-46.683995,0.5,350000.0
Casa,346.0,4.0,5.0,4.0,-21.791,-46.588941,1.25,1600000.0
Apartamento,35.0,1.0,1.0,1.0,-21.808695999999998,-46.576769,1.0,153000.0
Casa,122.0,3.0,1.0,2.0,-21.808695999999998,-46.576769,0.3333333333333333,483587.0
Casa,64.0,2.0,1.0,4.0,-19.86055,-43.882504,0.5,250000.0
Apartamento,65.0,2.0,1.0,1.0,-22.118814999999998,-46.683995,0.5,350000.0
Casa,120.0,2.0,3.0,1.0,-21.808695999999998,-46.576769,1.5,395000.0
Apartamento,194.0,3.0,1.0,1.0,-23.519116,-46.406946999999995,0.3333333333333333,480000.0
Apartamento,65.0,2.0,1.0,2.0,-21.808695999999998,-46.576769,0.5,220000.0
Apartamento,50.0,2.0,1.0,1.0,-22.118814999999998,-46.683995,0.5,180000.0
Apartamento,100.0,2.0,1.0,,-22.748914000000003,-43.466145000000004,0.5,230000.0
Apartamento,70.0,2.0,2.0,2.0,-21.808695999999998,-46.576769,1.0,350000.0
Casa,115.0,2.0,1.0,2.0,-21.808695999999998,-46.576769,0.5,320000.0
Apartamento,94.0,3.0,2.0,,-21.795123,-46.561417999999996,0.6666666666666666,500000.0
Apartamento,73.0,2.0,1.0,1.0,-21.787361999999998,-46.587752,0.5,205000.0
Apartamento,42.0,1.0,1.0,1.0,-21.787361999999998,-46.587752,1.0,190000.0
Apartamento,46.0,2.0,1.0,1.0,-21.787361999999998,-46.587752,0.5,270000.0
Casa,480.0,5.0,1.0,5.0,-21.808695999999998,-46.576769,0.2,2300000.0
Apartamento,136.0,4.0,1.0,2.0,-22.118814999999998,-46.683995,0.25,600000.0
Casa,64.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,200000.0
Apartamento,56.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,220000.0
Apartamento,60.0,2.0,1.0,1.0,-19.86055,-43.882504,0.5,210000.0
Casa,120.0,2.0,1.0,1.0,-21.787361999999998,-46.587752,0.5,320000.0
Casa,160.0,3.0,2.0,1.0,-21.808695999999998,-46.576769,0.6666666666666666,315000.0
Casa,204.0,3.0,3.0,4.0,-21.792734,-46.565307000000004,1.0,800000.0
Apartamento,94.0,2.0,2.0,1.0,-22.118814999999998,-46.683995,1.0,345000.0
Apartamento,86.0,3.0,2.0,2.0,-21.787361999999998,-46.587752,0.6666666666666666,350000.0
Casa,250.0,3.0,1.0,2.0,-21.787361999999998,-46.587752,0.3333333333333333,280000.0
Apartamento,110.0,3.0,2.0,1.0,-21.808695999999998,-46.576769,0.6666666666666666,430000.0
Casa,276.0,3.0,4.0,4.0,-22.925189000000003,-47.110363,1.3333333333333333,580000.0
Apartamento,83.0,3.0,2.0,2.0,-23.519116,-46.406946999999995,0.6666666666666666,400000.0
Casa,780.0,4.0,1.0,12.0,-21.808695999999998,-46.576769,0.25,1100000.0
Apartamento,140.0,3.0,2.0,1.0,-21.808695999999998,-46.576769,0.6666666666666666,800000.0
Apartamento,57.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,230000.0
Apartamento,48.0,2.0,1.0,1.0,-22.118814999999998,-46.683995,0.5,160000.0
Apartamento,59.0,2.0,1.0,1.0,-22.955348,-43.285011,0.5,235482.0
Casa,250.0,3.0,1.0,2.0,-21.808695999999998,-46.576769,0.3333333333333333,650000.0
Casa,401.0,3.0,4.0,3.0,-21.808695999999998,-46.576769,1.3333333333333333,3800000.0
Casa,108.0,2.0,1.0,2.0,-21.787361999999998,-46.587752,0.5,420000.0
Casa,100.0,3.0,2.0,2.0,-22.118814999999998,-46.683995,0.6666666666666666,220000.0
Apartamento,88.0,3.0,3.0,2.0,-23.519116,-46.406946999999995,1.0,390000.0
Apartamento,55.0,2.0,1.0,1.0,-22.118814999999998,-46.683995,0.5,180000.0
Apartamento,113.0,3.0,2.0,4.0,-21.808695999999998,-46.576769,0.6666666666666666,670000.0
Casa,233.0,3.0,2.0,2.0,-21.808695999999998,-46.576769,0.6666666666666666,470000.0
Apartamento,60.0,2.0,2.0,1.0,-31.751756,-52.377656,1.0,270000.0
Casa,137.0,2.0,3.0,2.0,-31.751756,-52.377656,1.5,300000.0
Apartamento,113.0,3.0,1.0,,-21.808695999999998,-46.576769,0.3333333333333333,370000.0
Casa,230.0,4.0,1.0,3.0,-21.788288,-46.551419,0.25,735000.0
Casa,216.0,3.0,1.0,2.0,-21.791,-46.588941,0.3333333333333333,550000.0
Casa,140.0,3.0,1.0,2.0,-22.885289,-43.328431,0.3333333333333333,599000.0
Casa,161.0,3.0,3.0,2.0,-21.808695999999998,-46.576769,1.0,650000.0
Apartamento,70.0,2.0,2.0,1.0,-21.808695999999998,-46.576769,1.0,220000.0
Apartamento,35.0,1.0,1.0,,-21.791323000000002,-46.566024,1.0,180000.0
Casa,336.0,3.0,1.0,2.0,-22.885289,-43.328431,0.3333333333333333,900000.0
Casa,232.0,3.0,2.0,3.0,-21.787361999999998,-46.587752,0.6666666666666666,850000.0
Apartamento,45.0,2.0,1.0,1.0,-16.652012,-46.268840999999995,0.5,155000.0
Apartamento,58.0,2.0,1.0,1.0,-22.995627,-43.257154,0.5,270000.0
Apartamento,95.0,3.0,2.0,2.0,-21.788288,-46.551419,0.6666666666666666,420000.0
Apartamento,140.0,3.0,5.0,2.0,-21.808695999999998,-46.576769,1.6666666666666667,700000.0
Apartamento,80.0,3.0,1.0,1.0,-21.808695999999998,-46.576769,0.3333333333333333,299000.0
Apartamento,145.0,3.0,2.0,1.0,-23.519116,-46.406946999999995,0.6666666666666666,380000.0
Casa,90.0,3.0,2.0,2.0,-21.808695999999998,-46.576769,0.6666666666666666,417000.0
Apartamento,88.0,2.0,1.0,2.0,-21.808695999999998,-46.576769,0.5,230000.0
Casa,82.0,3.0,1.0,2.0,38.763782,-9.096756,0.3333333333333333,280000.0
Apartamento,58.0,2.0,2.0,1.0,-21.808695999999998,-46.576769,1.0,280000.0
Casa,171.0,2.0,3.0,2.0,-21.808695999999998,-46.576769,1.5,495000.0
Casa,323.0,3.0,3.0,2.0,-19.307694,-42.363883,1.0,750000.0
Casa,400.0,3.0,2.0,3.0,-21.808695999999998,-46.576769,0.6666666666666666,3500000.0
Apartamento,83.0,3.0,2.0,2.0,-22.118814999999998,-46.683995,0.6666666666666666,410000.0
Casa,55.0,2.0,1.0,1.0,-23.471970000000002,-50.24535,0.5,250000.0
Apartamento,90.0,2.0,3.0,2.0,-21.795123,-46.561417999999996,1.5,490000.0
Casa,200.0,3.0,1.0,2.0,-22.925189000000003,-47.110363,0.3333333333333333,580000.0
Casa,198.0,3.0,3.0,2.0,-21.808695999999998,-46.576769,1.0,749000.0
Apartamento,100.0,3.0,2.0,1.0,-23.519116,-46.406946999999995,0.6666666666666666,260000.0
Casa,75.0,2.0,1.0,2.0,-21.808695999999998,-46.576769,0.5,220000.0
Casa,200.0,2.0,2.0,,-21.808695999999998,-46.576769,1.0,280000.0
Casa,184.0,3.0,2.0,4.0,-21.777785,-46.619565,0.6666666666666666,750000.0
Apartamento,90.0,3.0,1.0,2.0,-21.787361999999998,-46.587752,0.3333333333333333,380000.0
Apartamento,65.0,2.0,2.0,1.0,-22.118814999999998,-46.683995,1.0,255000.0
Casa,100.0,3.0,1.0,2.0,-22.131971,-46.312564,0.3333333333333333,300000.0
Apartamento,105.0,2.0,2.0,1.0,-21.808695999999998,-46.576769,1.0,855000.0
Apartamento,141.0,3.0,2.0,1.0,-21.808695999999998,-46.576769,0.6666666666666666,470000.0
Casa,208.0,3.0,4.0,2.0,-21.808695999999998,-46.576769,1.3333333333333333,580000.0
Apartamento,47.0,2.0,1.0,1.0,-21.787361999999998,-46.587752,0.5,250000.0
Apartamento,71.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,245000.0
Apartamento,78.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,364000.0
Casa,159.0,3.0,2.0,4.0,-21.800932999999997,-46.572714000000005,0.6666666666666666,380000.0
Casa,94.0,2.0,3.0,2.0,-21.808695999999998,-46.576769,1.5,329999.0
Casa,181.0,3.0,4.0,4.0,-21.808695999999998,-46.576769,1.3333333333333333,1300000.0
Casa,173.0,3.0,1.0,2.0,-21.808695999999998,-46.576769,0.3333333333333333,300000.0
Apartamento,78.0,2.0,1.0,1.0,-28.453917999999998,-48.945153000000005,0.5,197000.0
Apartamento,86.0,3.0,1.0,2.0,-21.808695999999998,-46.576769,0.3333333333333333,420000.0
Apartamento,99.0,3.0,2.0,1.0,-21.808695999999998,-46.576769,0.6666666666666666,445000.0
Apartamento,127.0,3.0,3.0,2.0,-21.808695999999998,-46.576769,1.0,305000.0
Casa,303.0,4.0,5.0,6.0,-21.808695999999998,-46.576769,1.25,2000000.0
Casa,131.0,2.0,1.0,,-21.588621,-45.456061,0.5,350000.0
Apartamento,77.0,2.0,2.0,2.0,-22.118814999999998,-46.683995,1.0,450000.0
Casa,221.0,4.0,1.0,1.0,-21.808695999999998,-46.576769,0.25,500000.0
Apartamento,145.0,4.0,2.0,2.0,-21.808695999999998,-46.576769,0.5,650000.0
Casa,108.0,2.0,3.0,1.0,-21.787361999999998,-46.587752,1.5,400000.0
Casa,50.0,2.0,1.0,2.0,-21.808695999999998,-46.576769,0.5,199000.0
Apartamento,60.0,2.0,1.0,1.0,-21.808695999999998,-46.576769,0.5,315000.0
